Row ID,Customer ID,Customer Name,Segment,Country,City,State,Sales
984,DM-13015,Darrin Martin,Consumer,Myanmar,Magway City,Magway,16.99
985,AJ-10960,Astrea Jones,Consumer,Myanmar,Chauk,Magway,11.07
986,CA-12775,Cynthia Arntzen,Consumer,Myanmar,Kawhmu,Yangon,13.128
987,CA-12775,Cynthia Arntzen,Consumer,Myanmar,Kawhmu,Yangon,13
988,CC-12685,Craig Carroll,Consumer,Myanmar,Dawei,Tanintharyi,991.2
989,CC-12685,Craig Carroll,Consumer,Myanmar,Myeik,Tanintharyi,879.984
990,CC-12685,Craig Carroll,Consumer,Myanmar,Magway City,Magway,12.96
991,CL-12565,Clay Ludtke,Consumer,Myanmar,Chauk,Magway,673.568
992,CL-12565,Clay Ludtke,Consumer,Myanmar,Chauk,Magway,437.85
993,RB-19705,Roger Barcio,Home Office,Myanmar,Dawei,Tanintharyi,1079.85
994,RB-19705,Roger Barcio,Home Office,Myanmar,Pyinoolwin,Mandalay,589.41
995,RB-19705,Roger Barcio,Home Office,Myanmar,Pathein,Ayeyarwady,70.98
996,RB-19705,Roger Barcio,Home Office,Myanmar,Magway City,Magway,29.95
997,TB-21520,Tracy Blumstein,Consumer,Myanmar,Monywa,Sagaing,19.05
998,HZ-14950,Henia Zydlo,Consumer,Myanmar,Magway City,Magway,11.56
999,HZ-14950,Henia Zydlo,Consumer,Myanmar,Magway City,Magway,8.56
1000,PW-19030,Pauline Webber,Corporate,Myanmar,Dawei,Tanintharyi,1091.93
1001,PW-19030,Pauline Webber,Corporate,Myanmar,Pathein,Ayeyarwady,111.96
1002,CP-12340,Christine Phan,Corporate,Myanmar,Yangon,Yangon,177
1003,RM-19675,Robert Marley,Home Office,Myanmar,Pathein,Ayeyarwady,69.264
1004,RM-19675,Robert Marley,Home Office,Myanmar,Magway City,Magway,11.36
1005,LS-17230,Lycoris Saunders,Consumer,Myanmar,Labutta,Ayeyarwady,76.14
1006,PJ-18835,Patrick Jones,Corporate,Myanmar,Magway City,Magway,59.9
1007,PJ-18835,Patrick Jones,Corporate,Myanmar,Magway City,Magway,37.6
1008,PJ-18835,Patrick Jones,Corporate,Myanmar,Magway City,Magway,37
1009,LS-17230,Lycoris Saunders,Consumer,Myanmar,Labutta,Ayeyarwady,19.96
1010,MB-17305,Maria Bertelson,Consumer,Myanmar,Pyay,Bago,408.006
1011,MB-17305,Maria Bertelson,Consumer,Myanmar,Magway City,Magway,40.44
1012,DP-13000,Darren Powers,Consumer,Myanmar,Magway City,Magway,23.65
1013,JM-16195,Justin MacKendrick,Consumer,Myanmar,Pathein,Ayeyarwady,19.92
1014,JM-16195,Justin MacKendrick,Consumer,Myanmar,Pathein,Ayeyarwady,16.45
1015,DP-13000,Darren Powers,Consumer,Myanmar,Magway City,Magway,13.98
1016,AW-10930,Arthur Wiediger,Home Office,Myanmar,Dawei,Tanintharyi,15.28
1017,FO-14305,Frank Olsen,Consumer,Myanmar,Magway City,Magway,8.64
1018,TB-21400,Tom Boeckenhauer,Consumer,Myanmar,Magway City,Magway,6999.96
1019,PK-19075,Pete Kriz,Consumer,Myanmar,Pyay,Bago,396.92
1020,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,23.12
1021,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,21.48
1022,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,17.15
1023,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,14.62
1024,PK-19075,Pete Kriz,Consumer,Myanmar,Magway City,Magway,5.76
1025,BE-11335,Bill Eplett,Home Office,Myanmar,Pathein,Ayeyarwady,81.98
1026,WB-21850,William Brown,Consumer,Myanmar,Magway City,Magway,60.12
1027,WB-21850,William Brown,Consumer,Myanmar,Magway City,Magway,49.536
1028,WB-21850,William Brown,Consumer,Myanmar,Magway City,Magway,16.52
1029,BF-11020,Barry Französisch,Corporate,Myanmar,Yangon,Yangon,21.36
1030,PG-18820,Patrick Gardner,Consumer,Myanmar,Pyay,Bago,398.352
1031,PG-18820,Patrick Gardner,Consumer,Myanmar,Magway City,Magway,8.72
1032,AS-10240,Alan Shonely,Consumer,Myanmar,Kawhmu,Yangon,142.776
1033,AS-10240,Alan Shonely,Consumer,Myanmar,Kawhmu,Yangon,131.904
1034,AS-10240,Alan Shonely,Consumer,Myanmar,Kawhmu,Yangon,45.696
1035,AS-10240,Alan Shonely,Consumer,Myanmar,Kawhmu,Yangon,43.188
1036,AS-10240,Alan Shonely,Consumer,Myanmar,Kawhmu,Yangon,7.218
1037,BP-11095,Bart Pistole,Corporate,Myanmar,Hlegu,Yangon,15.57
1038,TT-21220,Thomas Thornton,Consumer,Myanmar,Magway City,Magway,13.776
1039,JF-15295,Jason Fortune-,Consumer,Myanmar,Yangon,Yangon,39.96
1040,JF-15295,Jason Fortune-,Consumer,Myanmar,Yangon,Yangon,42.624
1041,JF-15295,Jason Fortune-,Consumer,Myanmar,Yangon,Yangon,220.96
1042,AC-10450,Amy Cox,Consumer,Myanmar,Kawhmu,Yangon,11.672
1043,MM-18055,Michelle Moray,Consumer,Myanmar,Pyinoolwin,Mandalay,664.146
1044,MM-17260,Magdelene Morse,Consumer,Myanmar,Ngwesaung,Ayeyarwady,310.443
1045,MM-18055,Michelle Moray,Consumer,Myanmar,Magway City,Magway,41.9
1046,MM-17260,Magdelene Morse,Consumer,Myanmar,Ngwesaung,Ayeyarwady,26.55
1047,MM-18055,Michelle Moray,Consumer,Myanmar,Magway City,Magway,8.96
1048,MM-18055,Michelle Moray,Consumer,Myanmar,Magway City,Magway,7.83
1049,MM-18055,Michelle Moray,Consumer,Myanmar,Magway City,Magway,6.56
1050,AA-10315,Alex Avila,Consumer,Myanmar,Magway City,Magway,14.94
1051,AA-10315,Alex Avila,Consumer,Myanmar,Magway City,Magway,14.56
1052,CT-11995,Carol Triggs,Consumer,Myanmar,Mandalay City,Mandalay,190.86
1053,BM-11575,Brendan Murry,Corporate,Myanmar,Pathein,Ayeyarwady,79.872
1054,BM-11575,Brendan Murry,Corporate,Myanmar,Magway City,Magway,46.384
1055,CT-11995,Carol Triggs,Consumer,Myanmar,Mandalay City,Mandalay,24.32
1056,BM-11575,Brendan Murry,Corporate,Myanmar,Magway City,Magway,12.96
1057,AH-10075,Adam Hart,Corporate,Myanmar,Pyinoolwin,Mandalay,841.568
1058,RB-19570,Rob Beeghly,Consumer,Myanmar,Yangon,Yangon,21.4
1059,AH-10585,Angele Hood,Consumer,Myanmar,Yangon,Yangon,35.4
1060,RB-19570,Rob Beeghly,Consumer,Myanmar,Yangon,Yangon,48.664
1061,GM-14500,Gene McClure,Consumer,Myanmar,Pyay,Bago,12.42
1062,MO-17800,Meg O'Connel,Home Office,Myanmar,Magway City,Magway,35.56
1063,MH-17785,Maya Herman,Corporate,Myanmar,Taungoo,Bago,119.04
1064,MH-17785,Maya Herman,Corporate,Myanmar,Pathein,Ayeyarwady,70.95
1065,MH-17785,Maya Herman,Corporate,Myanmar,Magway City,Magway,34.944
1066,JH-15985,Joseph Holt,Consumer,Myanmar,Yangon,Yangon,51.312
1067,JH-15985,Joseph Holt,Consumer,Myanmar,Yangon,Yangon,103.92
1068,JH-15985,Joseph Holt,Consumer,Myanmar,Yangon,Yangon,899.91
1069,JK-15640,Jim Kriz,Home Office,Myanmar,Magway City,Magway,3.28
1070,MP-17965,Michael Paige,Corporate,Myanmar,Kanbalu,Sagaing,1652.94
1071,MP-17965,Michael Paige,Corporate,Myanmar,Kanbalu,Sagaing,296.37
1072,PL-18925,Paul Lucas,Home Office,Myanmar,Yangon,Yangon,22.77
1073,AR-10540,Andy Reiter,Consumer,Myanmar,Monywa,Sagaing,5443.96
1074,AR-10540,Andy Reiter,Consumer,Myanmar,Monywa,Sagaing,302.67
1075,AR-10540,Andy Reiter,Consumer,Myanmar,Monywa,Sagaing,56.07
1076,JF-15565,Jill Fjeld,Consumer,Myanmar,Pyay,Bago,326.646
1077,JF-15565,Jill Fjeld,Consumer,Myanmar,Pathein,Ayeyarwady,89.97
1078,LF-17185,Luke Foster,Consumer,Myanmar,Magway City,Magway,37.94
1079,MS-17980,Michael Stewart,Corporate,Myanmar,Pathein,Ayeyarwady,85.9
1080,JE-15475,Jeremy Ellison,Consumer,Myanmar,Yangon,Yangon,171.96
1081,JK-15640,Jim Kriz,Home Office,Myanmar,Magway City,Magway,17.52
1082,VM-21685,Valerie Mitchum,Home Office,Myanmar,Pyay,Bago,6.48
1083,VM-21685,Valerie Mitchum,Home Office,Myanmar,Yangon,Yangon,46.51
1084,VM-21685,Valerie Mitchum,Home Office,Myanmar,Yangon,Yangon,659.976
1085,DM-13345,Denise Monton,Corporate,Myanmar,Taungoo,Bago,127.764
1086,BM-11785,Bryan Mills,Consumer,Myanmar,Yangon,Yangon,28.8
1087,TH-21550,Tracy Hopkins,Home Office,Myanmar,Thanlyin,Yangon,255.968
1088,LC-16885,Lena Creighton,Consumer,Myanmar,Myeik,Tanintharyi,3050.376
1089,LC-16885,Lena Creighton,Consumer,Myanmar,Taungoo,Bago,133.98
1090,JJ-15445,Jennifer Monywa,Consumer,Myanmar,Pathein,Ayeyarwady,9.45
1091,KE-16420,Katrina Edelman,Corporate,Myanmar,Pyinoolwin,Mandalay,599.9
1092,KE-16420,Katrina Edelman,Corporate,Myanmar,Pathein,Ayeyarwady,80.88
1093,RF-19345,Randy Ferguson,Corporate,Myanmar,Magway City,Magway,33.552
1094,MP-17965,Michael Paige,Corporate,Myanmar,Pyinoolwin,Mandalay,824.97
1095,NB-18655,Nona Balk,Corporate,Myanmar,Taungoo,Bago,142.182
1096,MY-17380,Maribeth Yedwab,Corporate,Myanmar,Pyinoolwin,Mandalay,547.3
1097,PO-19180,Philisse Overcash,Home Office,Myanmar,Pyinoolwin,Mandalay,523.25
1098,CB-12415,Christy Brittain,Consumer,Myanmar,Taungoo,Bago,146.82
1099,CC-12220,Chris Cortes,Consumer,Myanmar,Yangon,Yangon,33.29
1100,CC-12220,Chris Cortes,Consumer,Myanmar,Yangon,Yangon,73.68
1101,MH-18115,Mick Hernandez,Home Office,Myanmar,Pakokku,Magway,52.44
1102,CC-12220,Chris Cortes,Consumer,Myanmar,Yangon,Yangon,107.88
1103,CC-12220,Chris Cortes,Consumer,Myanmar,Yangon,Yangon,139.92
1104,SC-20695,Steve Chapman,Corporate,Myanmar,Kanbalu,Sagaing,114.2
1105,KN-16450,Kean Nguyen,Corporate,Myanmar,Thanlyin,Yangon,1.167
1106,SG-20080,Sandra Glassco,Consumer,Myanmar,Pyay,Bago,4.98
1107,KD-16495,Keith Dawkins,Corporate,Myanmar,Magway City,Magway,3.68
1108,RD-19810,Ross DeVincentis,Home Office,Myanmar,Chauk,Magway,33.376
1109,CP-12340,Christine Phan,Corporate,Myanmar,Myeik,Tanintharyi,1579.746
1110,CP-12340,Christine Phan,Corporate,Myanmar,Dawei,Tanintharyi,1071.576
1111,CP-12340,Christine Phan,Corporate,Myanmar,Pyinoolwin,Mandalay,613.908
1112,CP-12340,Christine Phan,Corporate,Myanmar,Taungoo,Bago,155.04
1113,BN-11515,Bradley Nguyen,Consumer,Myanmar,Kawthoung,Tanintharyi,93.78
1114,BN-11515,Bradley Nguyen,Consumer,Myanmar,Kawthoung,Tanintharyi,53.4
1115,BN-11515,Bradley Nguyen,Consumer,Myanmar,Kawthoung,Tanintharyi,47.18
1116,BN-11515,Bradley Nguyen,Consumer,Myanmar,Kawthoung,Tanintharyi,35.88
1117,BN-11515,Bradley Nguyen,Consumer,Myanmar,Kawthoung,Tanintharyi,19.68
1118,CP-12340,Christine Phan,Corporate,Myanmar,Magway City,Magway,34.86
1119,HR-14830,Harold Ryan,Corporate,Myanmar,Magway City,Magway,33.82
1120,HR-14830,Harold Ryan,Corporate,Myanmar,Magway City,Magway,15.02
1121,VM-21835,Vivian Mathis,Consumer,Myanmar,Pathein,Ayeyarwady,129.98
1122,VM-21835,Vivian Mathis,Consumer,Myanmar,Pathein,Ayeyarwady,32.54
1123,DB-13405,Denny Blanton,Consumer,Myanmar,Taungoo,Bago,119.7
1124,DB-13405,Denny Blanton,Consumer,Myanmar,Pathein,Ayeyarwady,107.44
1125,DB-13405,Denny Blanton,Consumer,Myanmar,Pathein,Ayeyarwady,71.6
1126,DB-13405,Denny Blanton,Consumer,Myanmar,Magway City,Magway,59.1
1127,DB-13405,Denny Blanton,Consumer,Myanmar,Magway City,Magway,57.06
1128,DB-13405,Denny Blanton,Consumer,Myanmar,Magway City,Magway,46.53
1129,DB-13405,Denny Blanton,Consumer,Myanmar,Magway City,Magway,18.75
1130,DB-13405,Denny Blanton,Consumer,Myanmar,Magway City,Magway,9.144
1131,DB-13405,Denny Blanton,Consumer,Myanmar,Magway City,Magway,7.31
1132,JM-15535,Jessica Myrick,Consumer,Myanmar,Pathein,Ayeyarwady,99.6
1133,JM-15535,Jessica Myrick,Consumer,Myanmar,Magway City,Magway,62.296
1134,JM-15535,Jessica Myrick,Consumer,Myanmar,Magway City,Magway,10.71
1135,GH-14425,Gary Hwang,Consumer,Myanmar,Pyay,Bago,6.24
1136,GH-14425,Gary Hwang,Consumer,Myanmar,Pyay,Bago,17.9
1137,DB-13660,Duane Benoit,Consumer,Myanmar,Pathein,Ayeyarwady,65.97
1138,GH-14425,Gary Hwang,Consumer,Myanmar,Bago,Yangon,3266.376
1139,DM-13345,Denise Monton,Corporate,Myanmar,Chauk,Magway,376.866
1140,FM-14380,Fred McMath,Consumer,Myanmar,Magway City,Magway,40.74
1141,SR-20740,Steven Roelle,Home Office,Myanmar,Myeik,Tanintharyi,3404.5
1142,SR-20740,Steven Roelle,Home Office,Myanmar,Pathein,Ayeyarwady,101.34
1143,DK-13375,Dennis Kane,Consumer,Myanmar,Pyay,Bago,12.42
1144,DK-13375,Dennis Kane,Consumer,Myanmar,Pyay,Bago,12.816
1145,DK-13375,Dennis Kane,Consumer,Myanmar,Yangon,Yangon,20.784
1146,DK-13375,Dennis Kane,Consumer,Myanmar,Yangon,Yangon,24.75
1147,DK-13375,Dennis Kane,Consumer,Myanmar,Yangon,Yangon,69.52
1148,DK-13375,Dennis Kane,Consumer,Myanmar,Yangon,Yangon,87.71
1149,AT-10735,Annie Thurman,Consumer,Myanmar,Magway City,Magway,45.96
1150,DK-13375,Dennis Kane,Consumer,Myanmar,Yangon,Yangon,428.4
1151,SW-20455,Shaun Weien,Consumer,Myanmar,Kawhmu,Yangon,7.904
1152,NM-18520,Neoma Murray,Consumer,Myanmar,Pyay,Bago,15.712
1153,BN-11515,Bradley Nguyen,Consumer,Myanmar,Yangon,Yangon,30.28
1154,BN-11515,Bradley Nguyen,Consumer,Myanmar,Yangon,Yangon,35.34
1155,BN-11515,Bradley Nguyen,Consumer,Myanmar,Yangon,Yangon,57.93
1156,BN-11515,Bradley Nguyen,Consumer,Myanmar,Yangon,Yangon,137.24
1157,PF-19120,Peter Fuller,Consumer,Myanmar,Myeik,Tanintharyi,4228.704
1158,PF-19120,Peter Fuller,Consumer,Myanmar,Myeik,Tanintharyi,2003.92
1159,PF-19120,Peter Fuller,Consumer,Myanmar,Pyinoolwin,Mandalay,659.9
1160,LS-16975,Lindsay Shagiari,Home Office,Myanmar,Pyay,Bago,344.22
1161,PF-19120,Peter Fuller,Consumer,Myanmar,Taungoo,Bago,209.97
1162,PF-19120,Peter Fuller,Consumer,Myanmar,Taungoo,Bago,199.764
1163,CS-11845,Cari Sayre,Corporate,Myanmar,Yangon,Yangon,25.032
1164,PF-19120,Peter Fuller,Consumer,Myanmar,Pathein,Ayeyarwady,110.96
1165,PF-19120,Peter Fuller,Consumer,Myanmar,Pathein,Ayeyarwady,94.6
1166,PF-19120,Peter Fuller,Consumer,Myanmar,Pathein,Ayeyarwady,87.71
1167,PF-19120,Peter Fuller,Consumer,Myanmar,Magway City,Magway,67.8
1168,PF-19120,Peter Fuller,Consumer,Myanmar,Magway City,Magway,14.9
1169,LW-17215,Luke Weiss,Consumer,Myanmar,Pyay,Bago,232.4
1170,SJ-20125,Sanjit Jacobs,Home Office,Myanmar,Yangon,Yangon,105.584
1171,SJ-20125,Sanjit Jacobs,Home Office,Myanmar,Yangon,Yangon,113.888
1172,BS-11590,Brendan Sweed,Corporate,Myanmar,Pyinoolwin,Mandalay,33.4
1173,TP-21415,Tom Prescott,Consumer,Myanmar,Pyay,Bago,12.96
1174,GT-14710,Greg Tran,Consumer,Myanmar,Aunglan,Magway,4007.84
1175,YC-21895,Yoseph Carroll,Corporate,Myanmar,Pathein,Ayeyarwady,2934.33
1176,GT-14710,Greg Tran,Consumer,Myanmar,Aunglan,Magway,2152.776
1177,YC-21895,Yoseph Carroll,Corporate,Myanmar,Pathein,Ayeyarwady,124.41
1178,YC-21895,Yoseph Carroll,Corporate,Myanmar,Pathein,Ayeyarwady,57.75
1179,FG-14260,Frank Gastineau,Home Office,Myanmar,Magway City,Magway,34.44
1180,HL-15040,Hunter Lopez,Consumer,Myanmar,Pathein,Ayeyarwady,10499.97
1181,VW-21775,Victoria Wilson,Corporate,Myanmar,Dawei,Tanintharyi,1247.64
1182,GG-14650,Greg Guthrie,Corporate,Myanmar,Pyay,Bago,13.904
1183,CC-12370,Christopher Conant,Consumer,Myanmar,Taungoo,Bago,187.76
1184,CC-12370,Christopher Conant,Consumer,Myanmar,Magway City,Magway,38.88
1185,JL-15835,John Lee,Consumer,Myanmar,Kanbalu,Sagaing,546.66
1186,JL-15835,John Lee,Consumer,Myanmar,Kanbalu,Sagaing,302.94
1187,JL-15835,John Lee,Consumer,Myanmar,Kanbalu,Sagaing,212.13
1188,JL-15835,John Lee,Consumer,Myanmar,Kanbalu,Sagaing,142.36
1189,JL-15835,John Lee,Consumer,Myanmar,Kanbalu,Sagaing,29.52
1190,AB-10105,Adrian Barton,Consumer,Myanmar,Kanbalu,Sagaing,9892.74
1191,SC-20680,Steve Carroll,Home Office,Myanmar,Yangon,Yangon,46.53
1192,AT-10735,Annie Thurman,Consumer,Myanmar,Taungoo,Bago,166.72
1193,AT-10735,Annie Thurman,Consumer,Myanmar,Taungoo,Bago,124.36
1194,VF-21715,Vicky Freymann,Home Office,Myanmar,Pyinoolwin,Mandalay,28.16
1195,AT-10735,Annie Thurman,Consumer,Myanmar,Magway City,Magway,24.816
1196,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,22638.48
1197,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,821.3
1198,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,122.352
1199,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,30.768
1200,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,21.376
1201,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,18.936
1202,SM-20320,Sean Miller,Home Office,Myanmar,Thanlyin,Yangon,8.016
1203,SW-20275,Scott Williamson,Consumer,Myanmar,Yangon,Yangon,46.2
1204,RF-19735,Roland Fjeld,Consumer,Myanmar,Magway City,Magway,21.93
1205,CS-12490,Cindy Schnelling,Corporate,Myanmar,Magway City,Magway,6.99
1206,CS-12490,Cindy Schnelling,Corporate,Myanmar,Magway City,Magway,6.84
1207,TS-21340,Toby Swindell,Consumer,Myanmar,Magway City,Magway,14.56
1208,TS-21340,Toby Swindell,Consumer,Myanmar,Magway City,Magway,3.048
1209,HR-14830,Harold Ryan,Corporate,Myanmar,Hlegu,Yangon,13.632
1210,KC-16255,Karen Carlisle,Corporate,Myanmar,Magway City,Magway,5.76
1211,HW-14935,Helen Wasserman,Corporate,Myanmar,Pyay,Bago,355.32
1212,GG-14650,Greg Guthrie,Corporate,Myanmar,Magway City,Magway,39.99
1213,NG-18355,Nat Gilpin,Corporate,Myanmar,Pathein,Ayeyarwady,107.424
1214,NG-18355,Nat Gilpin,Corporate,Myanmar,Pathein,Ayeyarwady,88.02
1215,YS-21880,Yana Sorensen,Corporate,Myanmar,Yangon,Yangon,65.94
1216,NG-18355,Nat Gilpin,Corporate,Myanmar,Magway City,Magway,40.48
1217,NG-18355,Nat Gilpin,Corporate,Myanmar,Magway City,Magway,37.91
1218,NF-18595,Nicole Fjeld,Home Office,Myanmar,Yangon,Yangon,323.1
1219,NG-18355,Nat Gilpin,Corporate,Myanmar,Magway City,Magway,9.94
1220,HW-14935,Helen Wasserman,Corporate,Myanmar,Yangon,Yangon,843.9
1221,YS-21880,Yana Sorensen,Corporate,Myanmar,Yangon,Yangon,1000.02
1222,HW-14935,Helen Wasserman,Corporate,Myanmar,Yangon,Yangon,1496.16
1223,YS-21880,Yana Sorensen,Corporate,Myanmar,Bago,Yangon,2793.528
1224,JR-16210,Justin Ritter,Corporate,Myanmar,Thanlyin,Yangon,717.12
1225,NB-18655,Nona Balk,Corporate,Myanmar,Thanlyin,Yangon,383.438
1226,PO-18850,Patrick O'Brill,Consumer,Myanmar,Thanlyin,Yangon,3
1227,HM-14980,Henry MacAllister,Consumer,Myanmar,Magway City,Magway,4.616
1228,MM-18280,Muhammed MacIntyre,Corporate,Myanmar,Magway City,Magway,19.44
1229,MM-18280,Muhammed MacIntyre,Corporate,Myanmar,Magway City,Magway,9.82
1230,IG-15085,Ivan Gibson,Consumer,Myanmar,Pyay,Bago,1.344
1231,IG-15085,Ivan Gibson,Consumer,Myanmar,Yangon,Yangon,61.96
1232,JC-15775,John Castell,Consumer,Myanmar,Pyay,Bago,10.11
1233,JC-15775,John Castell,Consumer,Myanmar,Pyay,Bago,17.94
1234,JC-15775,John Castell,Consumer,Myanmar,Yangon,Yangon,249.584
1235,JC-16105,Julie Creighton,Corporate,Myanmar,Dawei,Tanintharyi,67.15
1236,MH-17785,Maya Herman,Corporate,Myanmar,Yangon,Yangon,137.54
1237,MH-17785,Maya Herman,Corporate,Myanmar,Yangon,Yangon,730.2
1238,CD-12280,Christina DeMoss,Consumer,Myanmar,Pyay,Bago,2.96
1239,CD-12280,Christina DeMoss,Consumer,Myanmar,Pyay,Bago,8.448
1240,DK-13090,Dave Kipp,Consumer,Myanmar,Chauk,Magway,74.95
1241,CD-12280,Christina DeMoss,Consumer,Myanmar,Yangon,Yangon,95.94
1242,CD-12280,Christina DeMoss,Consumer,Myanmar,Yangon,Yangon,132.52
1243,CD-12280,Christina DeMoss,Consumer,Myanmar,Yangon,Yangon,169.68
1244,MW-18220,Mitch Webber,Consumer,Myanmar,Taungoo,Bago,166.24
1245,JK-16120,Julie Kriz,Home Office,Myanmar,Myeik,Tanintharyi,900.08
1246,JD-16150,Justin Deggeller,Corporate,Myanmar,Dawei,Tanintharyi,18.84
1247,DJ-13630,Doug Jacobs,Consumer,Myanmar,Myeik,Tanintharyi,1704.56
1248,DJ-13630,Doug Jacobs,Consumer,Myanmar,Dawei,Tanintharyi,1141.938
1249,DJ-13630,Doug Jacobs,Consumer,Myanmar,Magway City,Magway,38.82
1250,DJ-13630,Doug Jacobs,Consumer,Myanmar,Magway City,Magway,3.2
1251,GT-14710,Greg Tran,Consumer,Myanmar,Pyay,Bago,242.94
1252,GT-14710,Greg Tran,Consumer,Myanmar,Magway City,Magway,44.46
1253,CK-12760,Cyma Kinney,Corporate,Myanmar,Chauk,Magway,25.71
1254,CK-12760,Cyma Kinney,Corporate,Myanmar,Chauk,Magway,8.67
1255,ME-17725,Max Engle,Consumer,Myanmar,Pyay,Bago,11.22
1256,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,323.976
1257,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,170.24
1258,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,33.57
1259,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,26.16
1260,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,20.016
1261,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,11.808
1262,MC-17605,Matt Connell,Corporate,Myanmar,Taikkyi,Yangon,4.992
1263,FH-14365,Fred Hopkins,Corporate,Myanmar,Yangon,Yangon,209.7
1264,JO-15550,Jesus Ocampo,Home Office,Myanmar,Yangon,Yangon,453.576
1265,FH-14365,Fred Hopkins,Corporate,Myanmar,Yangon,Yangon,1247.64
1266,FH-14365,Fred Hopkins,Corporate,Myanmar,Bago,Yangon,3149.93
1267,CG-12040,Catherine Glotzbach,Home Office,Myanmar,Magway City,Magway,28.91
1268,KM-16720,Kunst Miller,Consumer,Myanmar,Pyay,Bago,459.88
1269,KM-16720,Kunst Miller,Consumer,Myanmar,Pathein,Ayeyarwady,71.96
1270,KM-16720,Kunst Miller,Consumer,Myanmar,Magway City,Magway,54.9
1271,KM-16720,Kunst Miller,Consumer,Myanmar,Magway City,Magway,25.98
1272,KM-16720,Kunst Miller,Consumer,Myanmar,Magway City,Magway,9.28
1273,KM-16720,Kunst Miller,Consumer,Myanmar,Magway City,Magway,7.76
1274,KM-16720,Kunst Miller,Consumer,Myanmar,Magway City,Magway,3.28
1275,BN-11515,Bradley Nguyen,Consumer,Myanmar,Pyay,Bago,454.9
1276,BN-11515,Bradley Nguyen,Consumer,Myanmar,Pyay,Bago,242.9
1277,BN-11515,Bradley Nguyen,Consumer,Myanmar,Magway City,Magway,47.744
1278,BN-11515,Bradley Nguyen,Consumer,Myanmar,Magway City,Magway,39.76
1279,BN-11515,Bradley Nguyen,Consumer,Myanmar,Magway City,Magway,35.92
1280,RP-19855,Roy Phan,Corporate,Myanmar,Kyaukse,Mandalay,21.4
1281,AT-10735,Annie Thurman,Consumer,Myanmar,Yangon,Yangon,97.16
1282,AR-10405,Allen Rosenblatt,Corporate,Myanmar,Pathein,Ayeyarwady,103.12
1283,AR-10405,Allen Rosenblatt,Corporate,Myanmar,Pathein,Ayeyarwady,97.82
1284,RP-19390,Resi Pölking,Consumer,Myanmar,Pyay,Bago,276.784
1285,RP-19390,Resi Pölking,Consumer,Myanmar,Taungoo,Bago,146.688
1286,RP-19390,Resi Pölking,Consumer,Myanmar,Magway City,Magway,25.32
1287,BS-11365,Bill Shonely,Corporate,Myanmar,Myeik,Tanintharyi,887.103
1288,MC-18130,Mike Caudle,Corporate,Myanmar,Yangon,Yangon,92.52
1289,GW-14605,Giulietta Weimer,Consumer,Myanmar,Pyay,Bago,279.86
1290,JM-15535,Jessica Myrick,Consumer,Myanmar,Magway City,Magway,32.4
1291,NH-18610,Nicole Hansen,Corporate,Myanmar,Kanbalu,Sagaing,149.95
1292,NH-18610,Nicole Hansen,Corporate,Myanmar,Kanbalu,Sagaing,38.28
1293,GR-14560,Georgia Rosenberg,Corporate,Myanmar,Ngwesaung,Ayeyarwady,1025.88
1294,GR-14560,Georgia Rosenberg,Corporate,Myanmar,Ngwesaung,Ayeyarwady,213.08
1295,GR-14560,Georgia Rosenberg,Corporate,Myanmar,Ngwesaung,Ayeyarwady,22.5
1296,GR-14560,Georgia Rosenberg,Corporate,Myanmar,Ngwesaung,Ayeyarwady,9.96
1297,KD-16345,Katherine Ducich,Consumer,Myanmar,Myeik,Tanintharyi,861.76
1298,TC-21475,Tony Chapman,Home Office,Myanmar,Yangon,Yangon,141.96
1299,KD-16345,Katherine Ducich,Consumer,Myanmar,Magway City,Magway,5.984
1300,JM-15265,Janet Molinari,Corporate,Myanmar,Yangon,Yangon,31.96
1301,DJ-13630,Doug Jacobs,Consumer,Myanmar,Magway City,Magway,68.6
1302,DJ-13630,Doug Jacobs,Consumer,Myanmar,Magway City,Magway,64.96
1303,TT-21265,Tim Taslimi,Corporate,Myanmar,Mandalay City,Mandalay,54.96
1304,ND-18370,Natalie DeCherney,Consumer,Myanmar,Chauk,Magway,44.75
1305,DJ-13630,Doug Jacobs,Consumer,Myanmar,Magway City,Magway,14.352
